Client ID,Location ID,Joined Bank,Banking Employee ID,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,IAId
IND43584,10948,20-07-2006,BE31,323196.7,57873.27,1,4821.4,235971.06,449101.83,328993.2,146845.85,40135.69,1743999.58,1,4,4,14
IND19265,27891,9/10/2018,BE24,163975.08,6904.38,1,908.41,514321.28,144554.63,118812.02,43564.41,16099,675986.97,3,2,4,15
IND81391,13537,18-06-2005,BE43,402718.11,58736.61,1,4112.85,363138.89,476277.95,339266.48,341354.28,21843.91,693155.05,1,3,1,16
IND31357,42047,8/10/2007,BE10,192479.87,58742.3,1,7111.72,181420.65,1034707.97,808365.6,177840.43,499.49,292596.77,3,4,2,17
IND73056,19145,7/5/2016,BE31,227250.89,46770.04,1,3155.84,251052.6,2109610.09,697244.01,1112372.37,37511.82,695101,0,5,3,18
IND70935,16525,26-07-2017,BE40,76171.91,62695.19,2,4554.03,629673.7,333106.94,135872.57,302426.04,15128.28,921513.13,1,3,4,19
IND52716,18803,30-04-2013,BE42,50643.44,15186.75,1,79.07,488341.35,136187.5,32425.6,63554.17,17281.85,59911.11,1,1,1,20
IND22605,36850,31-07-2005,BE09,198506.33,43878.45,1,2544.55,292235.24,0,0,0,46739.22,654069.52,3,2,1,21
IND55690,13782,1/11/2021,BE35,85031.17,5254.59,1,677.17,346606.26,352507.06,252224.88,44944.65,7376.94,0,2,1,1,22
IND13395,19581,2/11/2019,BE14,364513.86,48900.6,1,4294.49,63118.15,321916.53,394070.24,80479.13,26637.14,1005176.25,3,4,2,1
IND51390,16211,2/11/2018,BE33,287767.5,16043.75,1,4195.26,417783.64,419185.54,644303.7,109531.63,28074.74,893733.13,1,4,2,2
IND45563,35742,11/8/2001,BE23,132163.92,19996.4,2,1988.56,340874.83,311874.17,358422.56,83507.8,4649,154235.34,1,1,3,3
IND39191,11231,5/4/2001,BE21,19831.49,20224.4,1,929.98,397362.7,63120.44,25412.12,41290.6,9690.27,270674.58,3,1,3,4
IND15088,12337,14-03-2013,BE45,67454.44,18561.11,1,2850.42,202973.22,515252.11,197330.6,182421.17,29202.53,460614.28,1,1,3,8
IND36682,6739,2/9/2021,BE44,117770.23,13432.22,1,4949.74,1170149.44,370857.62,162656.85,113859.8,19534.49,1166836.17,2,2,3,9
IND52986,38502,4/11/2015,BE21,403281.51,43655.92,2,5223.4,553744.38,478960.24,313393.74,236227.92,5801.48,1732498.89,0,4,3,10
IND61440,4019,13-11-2003,BE01,71031.74,35318.72,2,1934.52,543903.54,2181586.39,891070.5,593637.31,25402.04,604293.01,3,3,3,11
IND99015,41607,18-12-2012,BE38,102785.76,18023.2,1,3640.37,1291456.9,540168.09,148636.86,267365.08,108374.26,1918724.26,0,3,3,12
IND54373,36978,13-10-2009,BE04,284195.29,33799.58,1,4595.81,829864.07,762603.38,240078.84,400790.44,15438.15,1967482.98,2,5,4,13
IND87901,38178,17-10-2006,BE21,28916.56,18960.04,1,2537.17,411663.3,556226.56,322970.26,316391.24,29204.91,312349.9,2,1,4,14
IND64411,4876,28-08-2010,BE28,230426.15,24638.11,1,1326.59,381936.29,141945.93,76650.8,196879,13577.81,660537.15,2,2,1,15
IND51179,6858,4/11/2005,BE02,358617.17,62413.95,1,1597.4,735813.67,540484.34,315867.47,320430,740.91,882359.83,2,3,2,1
IND74150,31754,29-03-2020,BE48,21970.97,7296.21,2,204.71,258938.79,127319.24,108595.82,80997.51,8921.12,116205.76,0,1,3,2
IND71806,2783,21-04-2010,BE40,157903.39,24730.79,1,1723.95,222678.45,89287.6,54605.64,19377.62,21003.39,995856.75,0,1,4,3
IND92305,14885,21-04-2018,BE01,27469.92,15909.92,1,2995.14,472794.65,535094.2,233680.38,124934.34,30842.04,123411.3,3,1,1,4
IND50530,15976,5/3/2017,BE14,150224.49,13471.78,1,10.68,48561.78,175088.88,120894.7,72661.89,78.87,405905.02,1,1,1,5
IND23766,27916,23-11-2004,BE30,222977.36,34262.65,1,5567.23,278909.21,821381.48,497151.95,344331.76,34701.18,1256329.17,3,4,1,6
IND51999,41329,7/11/2011,BE30,53692.16,21817.95,1,3485.44,492002.97,1748950.02,511597.63,569658.01,35765.61,1918772.63,0,2,2,7
IND74286,2474,7/8/2010,BE07,315625.9,7689.95,1,3854.92,173071.87,290695.76,349743.33,107602.85,21933.25,413073.87,0,3,2,8
IND96410,14593,25-08-2001,BE22,68785.31,6001.5,1,1473.24,452592.97,67101.73,40379.8,23182.76,5537.85,716674.82,0,1,3,9
IND19975,28644,31-03-2010,BE30,44664.01,22347.05,1,155.9,861778.17,856487.3,417263.04,176275.34,36125.73,1149200.02,1,1,3,10
IND33502,16878,3/1/2017,BE41,102662.31,29101.05,2,6378.37,890491.39,147432.65,36543.14,60838.02,31572.04,432845.77,0,2,3,11
IND66341,23361,10/1/2019,BE41,336627.38,34353,1,740.09,257342.64,1769697.67,1059031.68,321053.81,30243.78,1803174.89,2,3,3,12
IND70050,33429,3/11/2012,BE46,388550.52,72210.32,1,8095.65,2381138.32,1246002.33,276889.41,582506.09,74882.81,2238560.25,3,4,3,13
IND96601,42072,1/10/2020,BE36,335346.96,11722.05,1,3055.77,543866.64,311496.34,269963.49,306512.39,31149.36,701015.64,1,5,3,14
IND95215,37847,2/6/2019,BE34,424394.33,42781.52,1,2730.98,1200805.46,805006.72,276991.56,712214.55,37754.4,1717982.32,2,3,3,15
IND77741,4384,13-11-2006,BE12,256234.92,61022.76,1,6906.18,1677991.21,1635153.76,649422.77,540876.39,58327.15,1427372.62,0,3,4,16
IND80280,12779,13-12-1996,BE16,36030.3,31578.36,1,1219.38,530279.44,166642.06,160313.88,54675.47,18631.01,599993.75,1,2,4,17
IND41934,649,12/9/2003,BE48,199546.53,12853.32,1,4383.23,975487.5,781992.09,243981.53,286209.11,7917.75,2038248.79,2,2,1,18
IND90650,6011,4/12/2002,BE11,79425.62,9808.56,1,614.92,487050.58,580085.14,199599.19,496253.48,32646.39,510896.6,2,1,2,19
IND94273,15239,17-06-2013,BE48,37600.42,12698.52,3,821.54,250595.95,519934.04,234336.47,159495.26,14215.34,389519.56,0,1,3,20
IND44029,28171,3/5/2003,BE47,222815.17,40789.28,1,4068.8,961006.42,88271.98,29724.24,46468.89,42918.9,912686.23,0,2,4,21
IND45063,38300,16-11-2020,BE16,141963.47,12185.08,1,1073.26,599113.56,1209702.56,425951.61,332242.25,24756.85,413357.88,1,1,1,22
IND70183,42747,18-03-2005,BE36,75807.36,17002.7,2,3280.38,647520.73,26021.94,20395.58,14769.21,23382.82,414144.95,0,2,1,1
IND35875,30620,16-12-2003,BE35,196216.48,46580.16,1,5982.17,1520782.98,570748.36,300623.18,94543.81,43542.99,1208409.05,0,2,1,2
IND75766,6433,1/4/2019,BE32,397676.18,46862.55,2,10269.45,772691.72,1282034.49,309753.3,572699.43,89158.1,1114325.48,1,5,2,3
IND52274,41138,29-01-2019,BE08,95884.87,13662.34,1,443.58,49153.64,529249.04,543553.07,144184.6,7199.22,998314.12,0,2,2,4
IND25512,15353,10/12/1996,BE17,170389.44,44144.48,2,6518.7,566788.22,2195313.28,1118367.14,160023.15,316.19,1866373.72,0,2,3,8
IND85958,6801,4/8/2006,BE05,77420.05,25194.68,1,2804.37,1802064.59,3047678.11,1552957,438710.35,80730.17,1959127.99,3,2,3,9
IND24266,16402,17-09-2002,BE19,163043.73,21898.8,1,4012.27,1072353.02,0,0,0,40255.35,1302218.19,1,3,3,10
IND19846,33054,13-06-2019,BE03,97502.58,5150.34,2,1344.22,157753.41,150704.23,101864.9,21098.59,20996.65,385928.65,2,1,3,11
IND93267,28350,20-09-2013,BE05,191630.74,31036.46,2,5646.48,1397029.05,1049952.8,464733.21,475060.61,2821.02,703070.79,0,4,3,12
IND80594,12419,3/10/2018,BE44,66802.23,21204,2,2798.68,386423.99,531230.57,249678.37,306891.9,21076.9,649812.08,3,1,3,13
IND80690,6674,26-03-2004,BE10,110364.71,24412.82,1,752.52,94224.55,350433.96,303360.74,239445.77,26551.58,479127.01,2,2,3,14
IND13801,8332,31-12-2016,BE45,125706.35,30939.57,1,4904.42,1617744.24,243600.03,94621.5,54417.43,16818.52,526397.01,2,3,4,15
IND80847,14854,23-03-2020,BE30,30509.3,16039.13,2,116.14,447251.73,127045.88,86132.8,23471.19,33808.99,708654.19,1,1,4,1
IND56469,23145,13-08-2000,BE43,174820.33,39963.52,1,1423.87,376822.89,933331.01,460184.04,165407,48243,1101798.6,1,2,1,2
IND96719,31263,14-09-2020,BE32,214432.05,19656,1,2129.4,601115.76,506969.44,321080.65,297929.04,6751.08,1457392.86,3,2,2,3
IND69161,35334,11/4/2020,BE21,158390.39,42135.6,1,92.75,424424.85,348631.44,228195.13,401623.42,2156.06,787650.25,0,3,3,4
IND63563,32711,7/11/2007,BE32,191377.91,43629.74,1,3899.23,1444418.31,1425990.31,753353.37,556405.28,43399.16,1256997.06,2,3,4,5
IND33616,30784,11/3/2012,BE35,70008.45,18547.88,3,243.3,139171.91,45857.72,21291.09,41206.44,9063.16,34164.75,3,1,1,6
IND61446,9033,6/10/2000,BE01,65431.3,25178.1,1,2991.32,352619.01,509618.04,364012.89,180326.38,13655.57,680989.78,0,2,1,7
IND71063,24062,19-03-2001,BE21,315981.67,43658.61,1,6394.97,758590.98,1045776.75,366021.86,679754.89,66448.19,1445831.22,1,2,1,8
IND41653,7669,7/3/2021,BE30,66391.14,13088.72,1,141.3,536031.45,107038.73,72218.9,42557.57,3854.82,755302.89,3,1,2,9
IND82371,33117,16-12-2001,BE40,51443.62,8991.84,1,7099.67,261255.79,530295.83,158750.98,196918.77,66527.81,1738470.8,0,2,2,10
IND75420,14413,17-01-2001,BE01,209712.86,16818.27,1,2467.83,226487.54,39921.32,64187.22,14653.47,12887.17,96489.56,1,2,3,11
IND95008,25002,19-06-2016,BE31,417117.08,7290.91,1,7436.68,981015.4,2057795.31,1248170.92,530641.31,64086.92,1188000.12,1,3,3,12
IND56438,7822,10/4/2019,BE40,82231.69,14281.92,1,4312.71,36652.66,743620.88,378112.31,221825.89,20722.36,479827.46,1,1,3,13
IND62378,34571,5/4/2012,BE17,158077.07,26127.99,1,6228,262656.05,1211126.42,622230.09,454672.42,41574.52,1004496.25,2,2,3,14
IND84180,15142,17-03-2019,BE48,277452.63,49296.45,1,2428.38,205873.6,141935.64,171393.98,107978.21,25416.68,601229.85,2,5,3,15
IND69349,18379,8/12/2004,BE13,350625.04,27300.3,1,6833.39,867561.77,796059.43,314721.17,299355.37,89702.47,963282.93,0,4,3,16
IND65968,8473,27-10-2001,BE34,185599.45,23896.32,2,1233.15,457126.66,303143.84,249011.02,107399.53,26623.11,407741.25,1,2,3,17
IND83086,14376,2/12/2008,BE34,95819.67,2697.8,1,1816.94,780831.58,253946.59,67504.79,103475.2,9755.8,351955.74,0,1,4,18
IND70927,11190,28-02-2013,BE21,30898.92,21343.5,3,845.99,162813.13,150843.39,149003.84,34951.52,5480.14,395819.66,1,1,4,19
IND71808,17834,7/2/2004,BE45,66283.45,28269.72,2,3500.2,508481.5,363561.05,331244.51,73439.33,9567.96,319287.61,0,2,1,20
IND17448,14779,3/2/2020,BE34,46525.22,5173.56,1,1349.77,381700.42,116082.89,61455.65,40560.73,17195.67,597224.79,1,1,2,21
IND24125,35662,30-04-2018,BE01,231731.08,73595.55,1,2370.78,1198853.05,99957.67,50540.4,37062.96,106.53,652778.42,2,5,3,22
IND96154,11043,13-02-2021,BE39,122947.04,31710.43,1,364.7,34744.49,214791.36,149788.71,162054.43,22845.44,177518.04,2,2,4,1
IND35689,11467,13-03-1995,BE31,123401.7,70315.52,1,5618.62,1033489.82,1572645.27,875211.28,344614.44,85673.9,1678416.17,2,4,1,2
IND28975,21777,2/6/2011,BE27,342354.81,25422.7,2,5913.22,1475135.45,1251739.72,561804.44,271243.13,64653.54,616714.62,1,3,1,3
IND39526,18447,11/1/2020,BE45,59012.4,22778.92,2,1249.74,65119.84,66531.74,25265.22,43035.09,4403.3,371481.53,0,1,1,4
IND96775,18822,24-10-2005,BE05,162714.82,21954.24,1,342.57,342340.6,81825.8,35481.98,45424.18,24733.71,873421.3,3,2,2,8
IND90131,467,22-11-1995,BE21,157581.38,33288,1,5292.45,785409.84,1042672.65,466458.82,524354.59,18663.8,1436150.34,1,3,2,9
IND68422,28613,28-10-2017,BE23,75751.94,25677.08,1,6576.37,467736.47,434860.5,185978.08,85768.71,22662.59,1703957.08,1,2,3,10
IND34367,533,28-10-2014,BE04,121290.33,21999.78,1,2810.3,1354505.05,2640689.23,604079.24,762865.78,2175.48,1101119.76,3,3,3,11
IND56930,32252,21-03-2018,BE26,100123.92,16866.9,1,5213.44,1263579.47,300310.91,226208.21,144149.23,52584.84,588852.5,1,4,3,12
IND47675,5209,22-10-1995,BE19,41697.2,19048.16,3,4324.19,135573.47,1188019.35,282047.76,458113.94,30149.8,751123.18,1,2,3,13
IND91448,20243,2/7/1995,BE20,20674.14,22214.91,3,2668.36,770743.92,665784.05,246586.69,290972.29,20937.56,316932.98,0,1,3,14
IND37820,18920,9/9/2019,BE15,158667.27,11230.96,2,169.94,595889.48,108528.91,81111.08,23522.21,25136.7,760343.56,1,2,3,15
IND25754,8104,9/6/2005,BE06,42783.86,8986.11,1,3264.19,703366.71,0,0,0,44402.48,1159400.47,1,2,3,1
IND50610,38825,8/3/2008,BE28,73154.79,28365.12,1,6759.92,860465.42,1636294.1,597876.69,809650.91,5187.44,730930.64,1,3,4,2
IND26467,3351,5/10/2015,BE45,179278.41,35155.74,1,5878.44,271176.21,153422.33,71597.09,46202.04,17116.17,1525523.09,0,2,4,3
IND73333,2054,21-03-2012,BE47,337287.43,16309.53,2,1813.65,112600.93,211212.83,171610.42,161577.81,413.34,1031824.45,0,2,3,4
IND69547,11955,1/6/2011,BE05,91325.45,40384.32,2,8142.08,1722890.07,247701.74,52064.7,104650.04,33788.13,1256481.75,1,2,1,5
IND14819,4878,25-01-2019,BE48,123570.37,7933.2,1,1478.23,464089.94,19275.25,16761.09,5698.77,25492.38,534089.17,1,2,2,6
IND43846,9736,9/11/2012,BE10,208133.32,23802.24,3,1476.26,707351.57,1525936.45,1074790.02,194125.65,62873.28,721018.12,1,2,3,7
IND50683,19885,14-03-2019,BE37,171731.73,10815.36,1,4130.69,378784.85,901622.66,281306.27,365193.24,19452.66,1341318.89,1,2,4,8
IND70906,31831,28-06-2020,BE12,89041.08,17562.24,1,1276.31,207413.11,65425.86,87586.24,17939.35,2289.93,460558.02,3,1,1,9
IND57481,39581,21-12-2021,BE05,90878.3,40976.39,2,1848.48,1479472.5,1142056.35,692722.7,216616.26,3673.65,945657.26,3,4,1,10
IND59872,23804,11/12/2021,BE37,194269.93,52194.36,1,3085.91,1036239.1,1621386.24,594095.72,585679.37,6651.8,848117.62,0,2,1,11
IND29699,24321,18-01-2006,BE10,244407.55,7794.62,1,160.92,148105.88,1349926.19,714666.81,177872.63,2931.97,1464641.47,2,2,2,12
IND74437,19548,13-10-2003,BE37,89835.34,10536.85,3,478.23,1170365.01,1045397.52,872960.82,210911.64,43825.62,1325281.55,0,3,2,13
IND72103,40821,27-05-2021,BE26,251512.74,44473.28,1,3613.77,337250.6,136148.51,122302.9,109541.86,34364.68,251233.8,2,5,3,14
IND49677,7641,18-07-2006,BE24,29990.47,3006.14,3,2847.68,416331.58,154325.5,44093,84364.61,16184.48,493787.55,1,1,3,15
IND68590,34236,27-09-2019,BE49,89882.99,19533.21,3,2666.57,857309,222362.18,157424.55,38569.01,62249.69,1491923.98,2,2,3,16
IND42163,29628,1/2/2007,BE29,166062.12,32686.84,1,83.8,94568.8,136205.19,63238.12,134989.07,14772.92,336401.2,0,1,3,17
IND25041,32066,14-03-2013,BE13,245836.28,30283,1,759.19,757839.23,97270.64,74744.81,16587.2,3237.41,437606.29,3,2,3,18
IND32204,23669,8/3/2020,BE02,340982.2,51114.38,1,2538.76,923578.54,222884.56,166278.96,125629.06,22111.56,1006246.11,1,5,3,19
IND94129,27712,21-11-2017,BE36,99927.63,6232.67,1,579.14,115782.46,17503.97,13791.01,15276.19,10968.36,459031.79,1,2,3,20
IND68054,22102,29-11-2020,BE31,98458.06,5650.56,3,2086.16,470697.02,417648.82,263516.52,229010.77,5986.98,376548.75,1,1,4,21
IND98980,16663,16-09-2015,BE39,38002.72,22652.8,1,2262.89,282746.52,827644.32,317523.92,253758.87,11236.21,254947.6,0,1,4,22
IND77041,21182,13-11-2008,BE33,68540.57,15155.84,3,6049.74,208728.05,1548129.75,1071782.13,266490.03,68334.88,1016647.91,2,2,3,1
IND56058,18625,14-09-2021,BE24,232630.34,41074.04,1,3004.51,256989.41,47812.38,20320.26,34317.33,24242.82,606146.02,2,2,1,2
IND89708,23116,15-01-2006,BE02,123854.66,34316.46,1,6590.94,721781.54,193381.28,108776.97,108414.38,22412.76,734227.03,1,3,2,3
IND71190,16470,16-02-2015,BE20,281097.73,19224.09,1,6240.59,612848.63,893388.79,402900.82,472970.53,10046.04,925647.61,0,2,3,4
IND70757,24059,16-09-2009,BE40,98764.34,27175.62,3,425.1,117867.76,29873.72,24108.61,28301.42,16602.52,45228.19,2,1,4,8
IND15919,13943,18-09-1999,BE46,327053.35,49660.4,1,3322.53,198880.12,1120917.37,280229.34,437157.77,62268.46,1385622.98,3,2,1,9
IND59154,36156,27-11-2017,BE45,145351.01,23670,3,4530.66,1266636.67,268319.47,183442.9,81317.23,60661.14,1603253.74,0,2,1,10
IND25459,34581,6/1/2021,BE30,94711.61,47943.96,1,11756.75,426759.8,358461.91,146643.51,52535.62,26495.88,1540519.46,0,4,1,11
IND29817,25728,27-05-2018,BE03,129558.06,2370.82,3,916.1,259774.42,162718.23,52883.43,97834.34,6109.39,104134.93,1,1,2,12
IND82819,25253,18-01-2008,BE35,26994.24,16050.3,1,1862.79,299906.15,160834.72,165496.6,75032.89,15247.41,167690.91,0,1,2,13
IND48072,7488,29-10-2005,BE15,355157.28,27284.8,1,634.3,590881.31,590910.23,284305.86,218525.29,78541.76,915318.48,1,3,3,14
IND36436,28899,24-04-2001,BE02,41767.79,8383.95,2,2441.01,485044.13,110338.46,85261.53,28086.15,22408.06,541229.47,2,1,3,15
IND85558,25079,8/11/2020,BE04,67275.34,10237.13,1,1931.84,36150.6,65074.83,19645.23,47173.12,28646.69,146020.64,1,1,3,1
IND21262,4381,14-07-2011,BE03,242779.9,13511.57,1,3344.54,610132.67,972181.04,672252.85,206329.91,1940.57,361619.85,0,2,3,2
IND25060,19292,16-09-2003,BE12,222899.46,24385.3,1,3614.94,1056210.15,533504.83,376189.3,184674.75,36158.13,692560.08,2,4,3,3
IND50748,26661,29-10-2016,BE13,159565.95,10513.36,1,214.3,30799.52,153777.15,153777.15,96286.08,7605.92,150074.14,1,2,3,4
IND53747,29856,25-08-2013,BE03,146013.3,56286.9,3,5845.32,501918.03,540423.01,375169.7,60741.76,37488.83,1325879.28,3,3,3,5
IND17734,6705,9/8/2008,BE23,97226.35,8672.45,1,230.46,204220.49,167557.22,100534.33,46245.79,17867.54,385574.52,1,1,4,6
IND92033,16563,9/4/2004,BE49,141166.41,15831.7,2,733.15,463993.93,641428.5,174935.05,485736.31,19931.45,579505.63,2,2,4,7
IND52344,32951,12/4/2019,BE10,93955.28,12466.08,1,3247.58,210735.85,1055041.27,495223.45,186893.03,52917.3,886219.49,0,2,1,8
IND75455,27514,12/9/2000,BE02,320879.52,51955.2,1,1144.32,970674.43,818115.38,553932.29,310202.08,32401.15,146340.1,3,3,2,9
IND69891,18359,2/6/2016,BE11,54290.17,42073.56,1,956.96,643495.1,784410.93,511572.35,168818.87,23723.44,177830.8,1,2,3,10
IND42851,21932,10/10/2020,BE05,330308.97,16170.23,1,6638.09,402515.4,761183.7,239938.34,446450.79,6083.35,1653819.7,1,3,4,11
IND74794,36803,10/2/2016,BE15,154172.7,4635.45,1,2203.99,59079.38,96969.34,53679.45,124259.28,6013.98,157943.52,0,2,1,12
IND55441,10294,11/1/2020,BE13,157969.47,42671.16,1,866.95,93297.66,340347.54,417200.21,114620.27,9192.55,582802.8,2,2,1,13
IND97245,11117,7/10/2009,BE45,109137.69,29740.38,1,1592.08,170751.62,163700.58,143858.09,128132.91,6328.24,667411.47,2,2,1,14
IND80718,14362,19-03-1996,BE01,150527.18,24319.8,1,669.74,364947.36,240865.26,164226.31,218785.94,1631.12,115375.29,2,2,2,15
IND60540,28139,10/3/2016,BE45,183239.56,28524.5,1,4405.46,1563406.77,0,0,0,42021.26,1148859.01,0,4,2,16
IND84388,11139,4/2/1996,BE11,279987.37,30587.76,1,1908.18,872874.22,229477.33,212048.67,87840.43,6347.17,967363.07,2,2,3,17
IND73711,8126,2/7/2003,BE45,274732.47,20300.33,2,1924.04,254175.22,417528.27,404681.24,244800.03,7197.51,754618.29,1,2,3,18
IND70721,35543,25-09-2020,BE14,65580.31,18432.38,1,1516.96,361994.69,196577.79,211139.11,152893.84,16609.5,300334.45,1,2,3,19
IND91832,25555,22-04-2006,BE40,212637,37999.42,1,7325.29,972318.74,1748132.83,749199.78,753084.52,75058.44,1887293.47,0,2,3,20
IND95921,20342,26-07-2019,BE28,76947.92,25379.58,1,1681.78,642373.3,572485.42,288244.41,136755.96,14367.51,866120.54,2,2,3,21
IND94561,30376,19-02-2005,BE26,129121.92,18411.2,3,7002.94,921744.22,1347837.65,390495.02,1051691.26,51998.58,1441628.12,2,3,3,22
IND38595,3533,29-06-2014,BE26,268015.13,27240,1,1025.69,169872.48,1151114.1,275266.42,402389.45,61204.73,1128644.73,3,3,3,1
IND31346,28206,6/7/2016,BE20,54145.81,17178.13,1,10499.6,402192.3,2258828.4,1065485.1,234406.72,71126.89,2114414.9,0,2,4,2
IND70209,43148,26-04-2007,BE18,109428.74,19480.56,1,1157.23,469326.05,384533.63,210069.3,145980.36,18989.35,502983.4,0,1,4,3
IND27981,10634,12/8/2001,BE35,50756.65,36316.7,1,2477.19,585444.33,86611.9,74455.84,48821.76,3990.34,404897.06,2,2,1,4
IND79163,14319,23-09-2000,BE19,63531.71,8743.95,2,5078.54,890250.08,696871.5,304515.28,300767.4,40070.57,727017.04,2,2,2,8
IND59205,21907,25-12-2000,BE47,207771.28,21864.18,3,2872.37,342874.72,899355.7,648372.71,357650.76,8222.67,197690.13,2,3,3,9
IND84529,38084,15-07-2012,BE42,46553.21,6493.54,3,1323.02,818243.62,292712.12,171968.37,217192.39,26938.93,531592.36,1,2,4,10
IND63017,21813,18-07-2007,BE45,70523.24,16318.3,2,1198.93,159503.35,368369.81,212181.01,76738.8,12171.58,209649.95,0,1,1,11
IND24293,3663,20-12-2006,BE43,68103.92,14806.56,1,1305.32,238333.77,139422.33,53395.78,56955.5,23111.82,624102.1,3,2,1,12
IND94962,39442,4/1/1999,BE07,137176.77,8670.27,1,630.68,403504.8,531819.14,485574,111913.24,26666.15,769435.57,2,1,1,13
IND35866,39618,26-05-2002,BE37,140915.21,10232.55,1,71.93,476721.61,309304.55,317896.35,78185.32,17307.76,133351.92,0,2,2,14
IND55044,39118,26-12-2010,BE23,97850.68,22736.22,1,2457.74,337786.64,1065152.15,253607.65,405047.65,13410.06,219390.44,2,1,2,15
IND94695,26978,1/6/2002,BE08,439605.09,28966.5,1,5837.24,993887.33,694245.6,368160.55,827309.34,26346.28,989192.36,3,4,3,1
IND28537,14869,8/3/2002,BE49,62182.99,6083.64,2,3792.61,522778.94,666451.21,517563.17,120599.31,35526.35,1037062.41,3,2,3,2
IND85021,31436,28-10-2003,BE09,255296.03,65724.8,2,4377.72,1415820.14,1404992.14,504356.15,780070.85,38540.5,1358271.49,3,5,3,3
IND29986,16620,11/1/2008,BE16,85014.81,29862.76,3,1951.93,154547.33,443776.83,137167.38,173072.96,41964.65,745880.04,1,1,3,4
IND86878,29598,3/3/2014,BE16,55938.65,13609.62,1,2625.13,214211.09,513784.67,158087.59,270329.78,32885.19,426012.91,3,1,3,5
IND60465,38996,31-05-2021,BE30,298461.74,11525.8,1,2291.56,604016.19,390050.1,470536.63,135217.37,17905.39,218743.43,0,2,3,6
IND73125,4043,20-02-2018,BE29,170196.21,26256.48,3,168.84,75106.9,341386.34,242146.13,157911.03,29122.63,774340.56,3,2,3,7
IND98233,18041,23-11-2016,BE15,270186.79,5663.7,1,827.08,317350.19,226137.94,162819.32,358926.14,6046.21,526534.44,2,2,4,8
IND68679,18228,14-12-2002,BE02,214018.81,42472.24,2,1383.56,488480.96,878001.61,361530.07,278378.16,37817.44,1731871.14,3,2,4,9
IND14562,18523,1/2/2014,BE39,31668.58,4810.96,3,2440.39,387639.88,1032771.07,224220.04,232169.65,17761.56,1014635.93,1,1,1,10
IND96926,23206,19-11-1995,BE25,83445.12,17088,1,2399.03,699847.37,618018.8,491436.64,311392.12,28526.77,1575375.19,1,3,2,11
IND40602,11430,9/11/2016,BE25,186157.65,5956.3,1,2568.83,699769.88,105428.93,53417.32,64494.39,19971,544291.13,0,2,3,12
IND47214,26383,23-12-2018,BE16,329750.77,17939.02,1,3587.99,400978.71,399400.32,180374.34,61842.63,30350.22,2706295.68,2,2,4,13
IND71720,39936,5/2/2007,BE26,286163.28,28196.64,1,684.43,585370.3,483785.82,435407.24,258272.52,18892.44,1005872.62,0,2,1,14
IND56484,5650,4/10/2009,BE39,267268.83,28590.68,1,5722.25,706552.99,764881.33,573661,196319.54,54926.84,1121639.52,0,2,1,15
IND53058,21628,6/5/2003,BE07,301973.79,48653.88,1,602.91,486457.54,1251600.76,667520.4,614675.04,69766.87,1538615.36,0,4,1,16
IND95957,3931,8/5/2009,BE07,361194.75,45795,1,4129.29,752660.82,146937.26,58091.47,137574.28,38908.98,1300895.34,2,3,2,17
